price,Locality,Area,Possession Status,Furnishing Status,Number of Rooms,Number of Bathroom,Number of Parking,View /Facing,Floor No.,Additional Rooms,Age of Property (Years),Total Floor Count,clustering
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,2-4,5.0,low
54.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,premium
48.38,Narapally,1210.0,Under Construction,Unfurnished,3,2,1,East,18.0,"Pooja Room,Extra Room",0-1,20.0,premium
40.0,Sun City,950.0,Under Construction,Unfurnished,2,2,1,East,1.0,Extra Room,0-1,2.0,premium
53.36,Pragathi Nagar,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
71.53,Patancheru,1065.0,Ready To Move,Unfurnished,2,2,1,East,18.0,"Pooja Room,Servant Room",0-1,5.0,premium
24.2,Medchal,1100.0,Under Construction,Unfurnished,2,2,2,North East,4.0,Pooja Room,0-1,3.0,premium
43.18,Dundigal,1080.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,7.0,premium
70.0,Dundigal,1100.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
100.0,Kondapur,1525.0,Under Construction,Unfurnished,3,3,3,East,18.0,"Pooja Room,Extra Room",0-1,12.0,low
89.0,Kukatpally,1865.0,Ready To Move,Unfurnished,3,2,1,West,2.0,Extra Room,2-4,5.0,high
65.0,Patancheru Shankarpalli Road,1050.0,Ready To Move,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,premium
47.46,Bachupally,1130.0,Ready To Move,Unfurnished,2,2,1,West,2.0,Pooja Room,2-4,5.0,premium
50.0,Nizampet,1138.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
27.48,Medchal,1100.0,Under Construction,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,premium
53.1,Pragathi Nagar,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
45.0,Shamirpet,1150.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
80.0,Mehdipatnam,1000.0,Ready To Move,Unfurnished,2,2,2,North East,5.0,Extra Room,5-7,4.0,premium
140.0,Madhapur,1000.0,Ready To Move,Unfurnished,2,2,2,North West,2.0,Extra Room,2-4,5.0,premium
41.76,Bowrampet,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,7.0,Pooja Room,0-1,9.0,premium
37.27,Kompally,1065.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
115.99999999999999,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,1.0,Pooja Room,0-1,5.0,high
71.65,Nagole,1303.0,Under Construction,Unfurnished,3,3,1,East,1.0,Pooja Room,0-1,6.0,premium
140.0,Patancheru,1200.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
26.61,Medchal,1065.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,2-4,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,2,1,South East,2.0,Pooja Room,0-1,5.0,low
29.7,Bacharam,1100.0,Under Construction,Unfurnished,2,2,2,North East,2.0,Pooja Room,0-1,5.0,premium
85.55,Narsingi,1475.0,Under Construction,Unfurnished,3,3,2,East,18.0,Pooja Room,0-1,10.0,low
68.4,Bachupally,1140.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
40.0,Boduppal,1000.0,Ready To Move,Unfurnished,2,2,2,North East,4.0,Extra Room,2-4,4.0,premium
80.0,Uppal,1000.0,Ready To Move,Unfurnished,2,2,1,North East,3.0,Extra Room,2-4,4.0,premium
67.0,Moinabad,2237.1499999999996,Ready To Move,Unfurnished,3,2,1,North West,7.0,Study Room,2-4,15.0,high
50.0,Velmala,1050.0,Under Construction,Unfurnished,2,2,1,East,6.0,Pooja Room,0-1,7.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,3,2,West,3.0,Pooja Room,0-1,5.0,low
85.0,Miyapur,1170.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,2,East,2.0,Pooja Room,2-4,5.0,low
29.7,Bacharam,1100.0,Under Construction,Unfurnished,2,2,2,North,1.0,Pooja Room,0-1,5.0,premium
105.0,Kondapur,1600.0,Ready To Move,Unfurnished,3,3,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,low
28.6,Bacharam,1100.0,Under Construction,Unfurnished,2,2,1,East,2.0,"Pooja Room,Study Room",0-1,5.0,premium
24.0,Dundigal,1000.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
36.75,Kollur,1050.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,20.0,premium
85.0,Kompally,1968.0,Ready To Move,Unfurnished,3,2,1,South,7.0,Extra Room,2-4,20.0,high
56.0,Bachupally,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
45.48,Dundigal,1300.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,2-4,5.0,low
52.87,Bachupally,1259.0,Ready To Move,Semi-Furnished,2,2,1,West,18.0,Pooja Room,0-1,20.0,premium
52.92,Bachupally,1260.0,Ready To Move,Semi-Furnished,2,2,1,East,18.0,Pooja Room,0-1,20.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,2-4,5.0,low
42.48,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,9.0,premium
39.99,Meerpet,980.0,Ready To Move,Unfurnished,2,2,2,East,2.0,Pooja Room,0-1,5.0,premium
42.48,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,9.0,premium
44.8,Ghatkesar,1120.0,Ready To Move,Unfurnished,2,2,1,East,9.0,Study Room,0-1,10.0,premium
47.0,Patancheru,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
126.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,2.0,Pooja Room,0-1,20.0,high
140.0,Kondapur,2000.0,Ready To Move,Semi-Furnished,3,4,1,North,8.0,Study Room,2-4,9.0,high
67.5,Kollur,1500.0,Under Construction,Unfurnished,3,3,1,East,18.0,Pooja Room,0-1,20.0,low
66.0,Boduppal,1850.0,Ready To Move,Furnished,2,2,1,East,4.0,"Pooja Room,Study Room",8-10,5.0,high
59.5,Kompally,1190.0,Under Construction,Unfurnished,2,2,1,East,2.0,Extra Room,0-1,4.0,premium
50.0,Dundigal,1050.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
100.0,Miyapur,1500.0,Under Construction,Semi-Furnished,3,2,1,East,3.0,Pooja Room,0-1,5.0,low
124.0,Narsingi,2237.1499999999996,Under Construction,Semi-Furnished,3,3,2,East,3.0,Pooja Room,0-1,11.0,high
80.0,Puppalaguda,1460.0,Ready To Move,Semi-Furnished,3,3,1,North,5.0,Pooja Room,8-10,5.0,low
55.0,Uppal,1250.0,Ready To Move,Unfurnished,2,2,2,North,5.0,Pooja Room,2-4,5.0,premium
39.28,Bacharam,1455.0,Under Construction,Unfurnished,3,3,1,West,3.0,Pooja Room,0-1,5.0,low
55.2,Ameenpur,1200.0,Ready To Move,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,2-4,5.0,low
57.6,Pragathi Nagar,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
56.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,premium
56.0,Bachupally,1150.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,premium
41.16,Patancheru,1420.0,Under Construction,Semi-Furnished,3,3,1,East,5.0,Pooja Room,0-1,10.0,low
115.99999999999999,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,2.0,Pooja Room,0-1,20.0,high
65.0,Manikonda,1000.0,Ready To Move,Semi-Furnished,2,2,1,East,1.0,Pooja Room,0-1,8.0,premium
41.58,Beeramguda,1040.0,Under Construction,Unfurnished,2,2,2,East,18.0,Pooja Room,0-1,5.0,premium
41.76,Bowrampet,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
84.15,Narsingi,1451.0,Under Construction,Unfurnished,3,4,2,East,18.0,Servant Room,0-1,10.0,low
80.0,Kondapur,1050.0,Ready To Move,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,8.0,premium
42.48,Mallampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,8.0,Pooja Room,0-1,9.0,premium
26.25,Bhanur,1050.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,8.0,premium
45.0,Hayathnagar,972.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
43.66,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,9.0,premium
51.57,Mallapur,1146.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Study Room,0-1,5.0,premium
35.0,Dundigal,1050.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,6.0,premium
43.78,Bahadurpally,1095.0,Under Construction,Unfurnished,2,2,1,East,4.0,Study Room,0-1,15.0,premium
94.0,Abids,1175.0,Under Construction,Unfurnished,2,2,1,Park Facing,2.0,Pooja Room,0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,0-1,5.0,low
41.74,Bowrampet,1160.0,Ready To Move,Semi-Furnished,2,2,1,West,5.0,Pooja Room,0-1,9.0,premium
41.74,Bowrampet,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
41.38,Bowrampet,1150.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,9.0,premium
58.0,Gajularamaram,1150.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
42.46,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
54.0,Patancheru,1200.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Pooja Room,2-4,7.0,premium
140.0,Kondapur,2020.0,Ready To Move,Semi-Furnished,3,3,2,South,1.0,Pooja Room,5-7,8.0,high
83.0,Miyapur,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
60.0,Patancheru,1200.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,2-4,5.0,low
35.0,Velmala,1250.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
27.98,Medchal,1120.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
56.98,Ameenpur,1425.0,Under Construction,Unfurnished,2,2,1,East,7.0,Pooja Room,0-1,20.0,low
38.5,Velmala,1100.0,Under Construction,Unfurnished,2,2,2,East,18.0,Pooja Room,0-1,5.0,premium
59.67,Nagole,1085.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room",0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,low
140.0,Kothapet,2237.1499999999996,Under Construction,Semi-Furnished,3,3,1,East,7.0,"Pooja Room,Servant Room,Study Room",0-1,11.0,high
90.0,Pragathi Nagar,1390.0,Under Construction,Semi-Furnished,3,3,1,East,3.0,Pooja Room,0-1,13.0,low
48.14,Ghatkesar,1120.0,Ready To Move,Unfurnished,2,2,1,North East,18.0,Servant Room,0-1,10.0,premium
140.0,Manikonda,1711.0,Ready To Move,Furnished,3,4,1,West,18.0,Pooja Room,0-1,20.0,low
104.0,Kondapur,1600.0,Ready To Move,Unfurnished,3,3,1,East,5.0,"Pooja Room,Study Room,Extra Room",0-1,11.0,low
58.63,Velmala,1275.0,Under Construction,Unfurnished,2,2,1,East,18.0,Pooja Room,2-4,20.0,premium
106.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,3.0,Pooja Room,0-1,20.0,high
70.0,Beeramguda,1050.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
43.2,Bowrampet,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
45.0,Patancheru Shankarpalli Road,1150.0,Ready To Move,Unfurnished,2,2,1,East,7.0,Pooja Room,0-1,6.0,premium
125.0,Bachupally,2237.1499999999996,Ready To Move,Unfurnished,3,3,1,East,5.0,"Pooja Room,Study Room,Extra Room",0-1,14.0,high
28.0,Shamirpet,1300.0,Under Construction,Unfurnished,2,2,1,East,8.0,Pooja Room,0-1,10.0,premium
85.0,Macharam,1540.0,Ready To Move,Unfurnished,3,2,1,East,3.0,"Pooja Room,Study Room",0-1,5.0,low
63.52,Hafeezpet,1155.0,Under Construction,Unfurnished,2,2,2,East,18.0,"Pooja Room,Study Room",0-1,1.0,premium
121.0,Ghatkesar,1100.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,10.0,premium
60.98,Pragathi Nagar,1220.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
70.0,Kondapur,1250.0,Ready To Move,Semi-Furnished,2,2,1,North,8.0,Study Room,0-1,10.0,premium
100.0,Medchal,1980.0,Ready To Move,Semi-Furnished,3,2,2,Garden View,18.0,Extra Room,0-1,20.0,high
42.45,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
48.0,Kollur,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,20.0,premium
86.25,Gachibowli,1150.0,Ready To Move,Unfurnished,3,2,1,North,5.0,"Pooja Room,Servant Room",0-1,20.0,premium
51.75,Pragathi Nagar,1150.0,Under Construction,Unfurnished,2,2,1,Park Facing,1.0,Pooja Room,0-1,5.0,premium
120.0,Alwal,1965.0,Ready To Move,Unfurnished,3,2,1,North,3.0,"Pooja Room,Study Room",0-1,5.0,high
70.0,Nanakramguda,1090.0,Ready To Move,Unfurnished,2,2,2,North East,2.0,Pooja Room,8-10,2.0,premium
65.0,Miyapur,1210.0,Under Construction,Unfurnished,2,2,1,West,4.0,Pooja Room,0-1,13.0,premium
69.99,Hyder Nagar,1495.0,Ready To Move,Semi-Furnished,2,2,1,Garden Facing,6.0,Pooja Room,2-4,10.0,low
42.0,Bachupally,1000.0,Ready To Move,Unfurnished,2,2,1,North,1.0,Pooja Room,2-4,5.0,premium
33.6,Uppal,1120.0,Under Construction,Unfurnished,2,2,1,North,3.0,Study Room,0-1,5.0,premium
80.0,Sangareddy,1150.0,Under Construction,Unfurnished,2,2,2,East,2.0,Pooja Room,0-1,2.0,premium
45.0,Hayathnagar,972.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Study Room",0-1,5.0,premium
130.0,Nagole,1130.0,Ready To Move,Unfurnished,2,2,1,East,5.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
51.0,Boduppal,1000.0,Ready To Move,Unfurnished,4,2,1,North,3.0,Study Room,2-4,3.0,premium
60.0,Bachupally,1200.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,20.0,premium
84.0,Miyapur,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
75.0,Bachupally,1250.0,Under Construction,Unfurnished,3,3,1,East,3.0,"Study Room,Extra Room",0-1,5.0,premium
43.18,Bowrampet,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,9.0,premium
43.2,Bowrampet,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,7.0,Pooja Room,0-1,9.0,premium
41.85,Bacharam,1550.0,Under Construction,Unfurnished,3,2,1,North East,5.0,Pooja Room,0-1,5.0,low
48.0,Muthangi,1200.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
66.0,Bachupally,1100.0,Ready To Move,Unfurnished,2,3,1,East,2.0,Pooja Room,0-1,7.0,premium
75.0,Bollaram,1330.0,Ready To Move,Furnished,2,2,1,East,2.0,"Pooja Room,Study Room",0-1,4.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,2-4,5.0,low
51.17,Chandanagar,1190.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,9.0,premium
55.0,Dundigal,1100.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
69.4,Bachupally,1735.0,Under Construction,Unfurnished,3,2,1,East,5.0,Pooja Room,0-1,5.0,low
53.73,Ghatkesar,1250.0,Ready To Move,Semi-Furnished,2,2,1,South East,4.0,Pooja Room,2-4,10.0,premium
44.64,Bowrampet,1240.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,9.0,premium
128.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,1.0,Pooja Room,0-1,20.0,high
68.0,Narapally,1720.0,Under Construction,Unfurnished,3,3,1,East,9.0,Pooja Room,0-1,20.0,low
45.0,Dundigal,1350.0,Ready To Move,Unfurnished,2,1,2,North,4.0,Pooja Room,2-4,2.0,low
42.16,Chowdhariguda,1205.0,Under Construction,Unfurnished,3,2,1,North,9.0,Pooja Room,0-1,20.0,premium
50.0,Boduppal,1000.0,Ready To Move,Unfurnished,2,1,1,North West,5.0,Extra Room,0-1,5.0,premium
82.16,Nacharam,1580.0,Under Construction,Unfurnished,3,3,1,East,7.0,Pooja Room,0-1,14.0,low
44.4,Bowrampet,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,9.0,premium
60.0,Ameenpur,1700.0,Under Construction,Unfurnished,3,3,2,East,18.0,"Pooja Room,Study Room,Extra Room",0-1,20.0,low
140.0,Manikonda,1711.0,Ready To Move,Furnished,3,4,1,West,18.0,Pooja Room,2-4,20.0,low
127.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,North East,1.0,Pooja Room,0-1,1.0,high
76.0,Miyapur,1250.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
71.0,Shamshabad,1275.0,Ready To Move,Semi-Furnished,3,2,1,East,5.0,Pooja Room,0-1,5.0,premium
71.0,Shamshabad,1275.0,Ready To Move,Semi-Furnished,3,2,1,East,5.0,Pooja Room,0-1,5.0,premium
37.5,Bachupally,1250.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,5.0,premium
67.86,Pocharam,1305.0,Ready To Move,Furnished,3,3,2,East,5.0,Pooja Room,0-1,5.0,premium
30.24,Bacharam,1120.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
107.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,1.0,"Pooja Room,Study Room",0-1,20.0,high
113.99999999999999,Kondapur,1590.0,Under Construction,Unfurnished,2,2,1,East,7.0,Pooja Room,0-1,12.0,low
24.99,Yadagirigutta,1000.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
80.0,Miyapur,1290.0,Under Construction,Unfurnished,2,2,1,East,5.0,"Pooja Room,Study Room",0-1,8.0,premium
33.18,Kollur,1185.0,Under Construction,Semi-Furnished,2,2,2,East,18.0,Servant Room,2-4,5.0,premium
60.0,Bandlaguda,1325.0,Ready To Move,Unfurnished,3,3,1,East,2.0,Pooja Room,0-1,4.0,premium
70.3,Gopanpally,1900.0,Under Construction,Unfurnished,4,2,3,East,5.0,Pooja Room,0-1,20.0,high
130.0,Nagole,1130.0,Ready To Move,Unfurnished,3,2,1,North,2.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
65.0,Narsingi,1100.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Servant Room,Study Room",2-4,3.0,premium
30.0,Suraram,1000.0,Under Construction,Unfurnished,2,2,1,East,2.0,Study Room,0-1,4.0,premium
38.5,Bachupally,1100.0,Under Construction,Unfurnished,2,2,1,East,2.0,"Study Room,Extra Room",0-1,5.0,premium
66.0,Old Bowenpally,1200.0,Ready To Move,Semi-Furnished,2,2,1,North East,2.0,"Pooja Room,Study Room",5-7,2.0,premium
60.0,Gandi Maisamma,1200.0,Under Construction,Unfurnished,2,2,1,Road View,5.0,"Pooja Room,Study Room",0-1,14.0,premium
109.00000000000001,Kondapur,1525.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Study Room",0-1,12.0,low
107.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,2.0,Pooja Room,0-1,20.0,high
65.0,Tolichowki,1200.0,Ready To Move,Unfurnished,3,1,2,East,5.0,Study Room,5-7,5.0,premium
43.18,Bowrampet,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,9.0,premium
38.0,Muthangi,1160.0,Ready To Move,Semi-Furnished,2,2,1,North,4.0,Pooja Room,0-1,8.0,premium
41.85,Bacharam,1550.0,Under Construction,Unfurnished,3,2,1,North East,3.0,Pooja Room,2-4,5.0,low
65.0,Mallampet,1500.0,Ready To Move,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,7.0,low
50.0,Patancheru,1323.0,Under Construction,Semi-Furnished,2,2,2,East,1.0,"Pooja Room,Study Room",0-1,20.0,premium
32.06,Kollur,1145.0,Under Construction,Semi-Furnished,2,2,2,East,1.0,Study Room,0-1,9.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,3,1,South,3.0,Pooja Room,0-1,5.0,low
70.2,Mallapur,1560.0,Ready To Move,Unfurnished,3,3,2,West,1.0,Study Room,0-1,5.0,low
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,1,1,North,3.0,Pooja Room,0-1,5.0,low
14.5,Meerpet,1000.0,Ready To Move,Furnished,2,2,2,East,8.0,"Pooja Room,Study Room",10+,4.0,premium
42.48,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,9.0,premium
38.1,Medchal,1525.0,Under Construction,Unfurnished,3,2,2,East,1.0,Pooja Room,0-1,5.0,low
114.99999999999999,Kondapur,1535.0,Under Construction,Unfurnished,3,3,1,East,1.0,"Pooja Room,Extra Room",0-1,10.0,low
31.48,Ameenpur,1050.0,Under Construction,Unfurnished,2,2,1,East,6.0,Pooja Room,0-1,12.0,premium
65.0,Kadthal,1200.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,2.0,premium
92.61,Addagutta,1000.0,Ready To Move,Unfurnished,4,2,1,East,4.0,"Pooja Room,Study Room",0-1,5.0,premium
140.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,3.0,Pooja Room,0-1,12.0,high
120.0,A S Rao Nagar,1200.0,Ready To Move,Unfurnished,3,3,1,East,2.0,"Pooja Room,Study Room",0-1,4.0,premium
41.76,Bowrampet,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,3,2,North East,5.0,Pooja Room,0-1,5.0,low
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,3,2,East,4.0,Pooja Room,0-1,5.0,low
60.0,Shamirpet,1100.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,2.0,premium
63.0,Bachupally,1000.0,Under Construction,Unfurnished,2,2,1,East,6.0,Pooja Room,2-4,20.0,premium
70.93,Ghatkesar,1650.0,Under Construction,Unfurnished,2,2,1,North East,7.0,Pooja Room,0-1,14.0,low
140.0,Mokila,2237.1499999999996,Under Construction,Unfurnished,4,3,3,East,2.0,"Pooja Room,Servant Room,Study Room",0-1,20.0,high
85.17,Suchitra,1670.0,Ready To Move,Unfurnished,3,3,2,North West,1.0,Pooja Room,0-1,4.0,low
43.2,Bowrampet,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,5.0,Pooja Room,0-1,9.0,premium
70.0,Shamirpet,1100.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,2.0,premium
48.0,Bollaram,1300.0,Ready To Move,Unfurnished,2,2,1,West,3.0,"Pooja Room,Study Room",8-10,5.0,premium
80.36,Bachupally,1435.0,Ready To Move,Semi-Furnished,3,3,1,West,5.0,Pooja Room,0-1,8.0,low
42.48,Bowrampet,1180.0,Under Construction,Semi-Furnished,2,2,1,West,5.0,"Pooja Room,Study Room",0-1,9.0,premium
129.0,Nallagandla,1930.0,Under Construction,Semi-Furnished,3,3,2,East,18.0,Pooja Room,0-1,20.0,high
54.0,Bachupally,1577.0,Under Construction,Unfurnished,3,3,3,East,5.0,Pooja Room,0-1,5.0,low
29.7,Bacharam,1100.0,Under Construction,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,5.0,premium
67.52,Mathrusree Nagar,1107.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
46.0,Shamirpet,1250.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,low
130.0,Banjara Hills,1661.0,Ready To Move,Semi-Furnished,2,2,1,North,4.0,Pooja Room,10+,5.0,low
90.0,Kondapur,1570.0,Under Construction,Unfurnished,3,3,2,North East,2.0,"Pooja Room,Study Room",0-1,20.0,low
45.0,Patancheru,1200.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,6.0,premium
105.0,Miyapur,1760.0,Under Construction,Unfurnished,3,3,2,West,5.0,"Pooja Room,Study Room",0-1,8.0,low
109.00000000000001,Kondapur,1525.0,Under Construction,Unfurnished,3,3,2,East,3.0,"Pooja Room,Study Room",0-1,7.0,low
66.0,Bachupally,1100.0,Under Construction,Unfurnished,2,2,1,East,3.0,"Servant Room,Study Room,Extra Room",0-1,5.0,premium
55.0,Hastinapuram,1169.0,Ready To Move,Unfurnished,2,2,1,East,5.0,"Pooja Room,Servant Room",0-1,5.0,premium
30.24,Bacharam,1120.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
92.0,Bandlaguda Jagir,1550.0,Ready To Move,Unfurnished,3,4,3,East,2.0,Pooja Room,2-4,8.0,low
47.76,Narapally,1111.0,Ready To Move,Furnished,2,2,1,North West,6.0,Pooja Room,0-1,10.0,premium
